huc12,huc12_name,centroid_xy,comid,nord,to_huc12,outlet_comid,from_huc12s,inlet_comids,outlet_comids,huc10,huc08,in_drb,catchment_hectares,tn_load,tp_load,tss_load,tn_load_ps,tp_load_ps,tn_load_avoid,tp_load_avoid,tss_load_avoid,tn_load_xsnps,tp_load_xsnps,tss_load_xsnps,tn_load_red1,tp_load_red1,tss_load_red1,tn_load_red2,tp_load_red2,tss_load_red2,tn_load_red3,tp_load_red3,tss_load_red3,tn_load_rem1,tp_load_rem1,tss_load_rem1,tn_load_rem2,tp_load_rem2,tss_load_rem2,tn_load_rem3,tp_load_rem3,tss_load_rem3
020401010405,Little Equinunk Creek,[-75.18527035  41.79416695],2616816,73702,020401010406,2616816,,,[2616816],0204010104,02040101,True,6489.6041,14898.707225179158,1681.1134989092682,948205.8834448871,59.4058284434514,106.081779629849,0.0,0.0,0.0,-95938.2405902643,-436.74555172058086,-5046890.384135112,0.0,0.0,0.0,0.0,0.0,0.0,27.63502917069975,21.00731296779996,2084.214264045413,-95938.2405902643,-436.74555172058086,-5046890.384135112,-95938.2405902643,-436.74555172058086,-5046890.384135112,-95965.875619435,-457.75286468838084,-5048974.598399159
020401010406,Pea Brook-Delaware River,[-75.16809024  41.88143429],2617384,73743,020401010501,2617384,['020401010403' '020401010404' '020401010405'],[2617370 2616756 2616816],[2617384],0204010104,02040101,True,9340.6897,21326.03391510248,1719.0253833366687,1268884.1028223792,157.443859250727,13.4512650306976,0.0,0.0,0.0,-138276.98312314824,-1190.0396886940289,-7360045.04203762,0.0,0.0,0.0,0.0,0.0,0.0,0.3661024696000581,0.2555516942000011,40.57266524880288,-138276.98312314824,-1190.0396886940289,-7360045.04203762,-138276.98312314824,-1190.0396886940289,-7360045.04203762,-138277.34922561786,-1190.2952403882289,-7360085.614702869
020401010501,Hankins Creek-Delaware River,[-75.08286158  41.81074201],2617442,73661,020401010506,2617442,['020401010406'],[2617384],[2617442],0204010105,02040101,True,10821.7733,24494.513405951355,2399.2683805785205,1711192.0172067245,0.0,0.0,0.0,0.0,0.0,-160233.15682504865,-955.4813424214798,-8285962.157333275,0.0,0.0,0.0,0.0,0.0,0.0,27.924574647099718,20.5077057908,1803.7320813268962,-160233.15682504865,-955.4813424214798,-8285962.157333275,-160233.15682504865,-955.4813424214798,-8285962.157333275,-160261.08139969574,-975.9890482122797,-8287765.889414602
020401010502,North Branch Callicoon Creek,[-74.97627653  41.83259481],2616942,73638,020401010505,2616942,,,[2616942],0204010105,02040101,True,9363.7582,20789.942529727992,2186.0883596001436,1374530.9534928426,0.0,0.0,0.0,0.0,0.0,-139049.40994427202,-716.6766823998565,-7275708.871667157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139049.40994427202,-716.6766823998565,-7275708.871667157,-139049.40994427202,-716.6766823998565,-7275708.871667157,-139049.40994427202,-716.6766823998565,-7275708.871667157
020401010503,Upper East Branch Callicoon Creek,[-74.87211117  41.79741778],2615102,73612,020401010504,2615102,,,[2615102],0204010105,02040101,True,8552.5387,18614.80214210891,1993.243687562069,1231076.832644611,0.0,0.0,0.0,0.0,0.0,-127377.0334668911,-658.0433094379309,-6669758.418415389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-127377.0334668911,-658.0433094379309,-6669758.418415389,-127377.0334668911,-658.0433094379309,-6669758.418415389,-127377.0334668911,-658.0433094379309,-6669758.418415389
020401010504,Middle East Branch Callicoon Creek,[-74.92359398  41.75790959],2615118,73594,020401010505,2615118,['020401010503'],[2615102],[2615118 2615258],0204010105,02040101,True,6322.0363,13956.256483556737,1716.5812215018536,1014803.4212305745,0.0,0.0,0.0,0.0,0.0,-93960.90315744326,-243.2500314981463,-4825493.712709425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93960.90315744326,-243.2500314981463,-4825493.712709425,-93960.90315744326,-243.2500314981463,-4825493.712709425,-93960.90315744326,-243.2500314981463,-4825493.712709425
020401010505,Lower East Branch Callicoon Creek,[-74.99519627  41.7526305 ],2617252,73586,020401010506,2617252,['020401010502' '020401010504'],[2616942 2615118],[2617252],0204010105,02040101,True,4770.6816,12707.329647489469,1542.2011503622703,687160.8829906264,1969.75860665487,168.533912595569,0.0,0.0,0.0,-70697.96387116541,-105.24405823329883,-3719994.7790893735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70697.96387116541,-105.24405823329883,-3719994.7790893735,-70697.96387116541,-105.24405823329883,-3719994.7790893735,-70697.96387116541,-105.24405823329883,-3719994.7790893735
020401010506,Beaverdam Creek-Delaware River,[-75.08496109  41.72747405],2617486,73565,020401010604,2617486,['020401010501' '020401010505'],[2617442 2617252],[2617486],0204010105,02040101,True,6288.4956999999995,14961.724699905437,1570.9620096413507,1059041.4858226965,0.0,0.0,0.0,0.0,0.0,-92382.89689909456,-378.4716573586493,-4750270.841837304,0.0,0.0,0.0,0.0,0.0,0.0,26.36156353960068,19.762507651599975,2194.2608148372046,-92382.89689909456,-378.4716573586493,-4750270.841837304,-92382.89689909456,-378.4716573586493,-4750270.841837304,-92409.25846263417,-398.2341650102493,-4752465.102652141
020401010601,North Branch Calkins Creek,[-75.14992342  41.70039572],2617040,73519,020401010602,2617040,,,[2617040],0204010106,02040101,True,5561.8902,13287.923455069578,1699.1862077719443,712634.5353726748,0.0,0.0,0.0,0.0,0.0,-81653.54225893042,-24.99975422805577,-4425439.631387325,0.0,0.0,0.0,0.0,0.0,0.0,96.05282463170116,71.82909999479992,7973.855047976481,-81653.54225893042,-24.99975422805577,-4425439.631387325,-81653.54225893042,-24.99975422805577,-4425439.631387325,-81749.59508356213,-96.8288542228557,-4433413.486435302
020401010602,South Branch Calkins Creek,[-75.14852117  41.64945821],2617038,73491,020401010604,2617038,['020401010601'],[2617040],[2617038],0204010106,02040101,True,5830.5061,13980.661505031403,1833.3581248343755,863641.3448034273,0.0,0.0,0.0,0.0,0.0,-85546.07762196861,25.901233834375486,-4522580.190376572,0.0,0.0,0.0,0.0,0.0,0.0,112.2260609835001,84.43582176100007,8691.5089487592,-85546.07762196861,25.901233834375486,-4522580.190376572,-85546.07762196861,25.901233834375486,-4522580.190376572,-85658.3036829521,-58.53458792662458,-4531271.6993253315
020401010603,Tenmile River,[-74.96700244  41.63989503],2617552,73373,020401010604,2617552,,,[2617552],0204010106,02040101,True,12596.4014,27355.728471543214,2436.179560594064,1857655.498290662,0.0,0.0,0.0,0.0,0.0,-187664.8434264568,-1468.704873405936,-9778900.115029337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-187664.8434264568,-1468.704873405936,-9778900.115029337,-187664.8434264568,-1468.704873405936,-9778900.115029337,-187664.8434264568,-1468.704873405936,-9778900.115029337
020401010604,Peggy Run-Delaware River,[-75.05089552  41.63528062],2617554,73448,020401010606,2617554,['020401010506' '020401010602' '020401010603'],[2617486 2617038 2617552],[2617554],0204010106,02040101,True,9871.4941,25341.65772219338,2429.1464838093443,2057825.571180362,2059.292590712445,243.05411444951687,0.0,0.0,0.0,-145224.03915551907,-874.0708016401724,-7061460.678399637,0.0,0.0,0.0,0.0,0.0,0.0,12.062635279899744,9.364915815599991,991.6772282479961,-145224.03915551907,-874.0708016401724,-7061460.678399637,-145224.03915551907,-874.0708016401724,-7061460.678399637,-145236.10179079897,-883.4357174557724,-7062452.355627885
020401010605,Masthope Creek,[-75.11226433  41.56591881],2617202,73323,020401010606,2617202,,,[2617202],0204010106,02040101,True,8068.9902,19985.95689731555,1802.4177891473803,1071844.8725762474,1551.470929656607,38.4570225950315,0.0,0.0,0.0,-119303.17674634105,-737.4261954476513,-6382288.274183752,0.0,0.0,0.0,0.0,0.0,0.0,26.787393125099186,20.608759646200927,2620.8329435601813,-119303.17674634105,-737.4261954476513,-6382288.274183752,-119303.17674634105,-737.4261954476513,-6382288.274183752,-119329.96413946616,-758.0349550938522,-6384909.107127313
020401010606,Westcolang Creek-Delaware River,[-75.00260611  41.52355405],2619256,73297,020401040504,2619256,['020401010604' '020401010605'],[2617554 2617202],[2619256],0204010106,02040101,True,5052.3366,10693.887223426584,569.2069351009114,752398.2119554436,0.0,0.0,0.0,0.0,0.0,-75549.49853857342,-997.0174108990885,-3914950.339124556,0.0,0.0,0.0,0.0,0.0,0.0,1.1421826871998793,1.0418648017999952,28.99237746849535,-75549.49853857342,-997.0174108990885,-3914950.339124556,-75549.49853857342,-997.0174108990885,-3914950.339124556,-75550.64072126061,-998.0592757008885,-3914979.3315020245
020401020101,Little Beaver Kill,[-74.76993575  41.8601189 ],1750487,74645,020401020103,1750487,,,[1750487],0204010201,02040102,True,7831.5435,16568.849879970916,1183.0068061067905,1242051.9550333156,0.0,0.0,0.0,0.0,0.0,-117115.59766502908,-1244.7716788932096,-5992727.930266684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117115.59766502908,-1244.7716788932096,-5992727.930266684,-117115.59766502908,-1244.7716788932096,-5992727.930266684,-117115.59766502908,-1244.7716788932096,-5992727.930266684
020401020102,Upper Willowemoc Creek,[-74.64269854  41.94431142],1750613,74712,020401020103,1750613,,,[1750613],0204010201,02040102,True,7268.4998,12980.257250045304,697.9076737069786,714590.2043747636,0.0,0.0,0.0,0.0,0.0,-111093.0343359547,-1555.3272642930215,-6000049.910865236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111093.0343359547,-1555.3272642930215,-6000049.910865236,-111093.0343359547,-1555.3272642930215,-6000049.910865236,-111093.0343359547,-1555.3272642930215,-6000049.910865236
020401020103,Middle Willowemoc Creek,[-74.74285999  41.93807837],1750461,74644,020401020104,1750461,['020401020101' '020401020102'],[1750487 1750613],[1750461],0204010201,02040102,True,9172.5822,16695.933866853735,1148.035137819639,1128264.7258730202,0.0,0.0,0.0,0.0,0.0,-139880.04428714627,-1695.4653441803607,-7345366.710486978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139880.04428714627,-1695.4653441803607,-7345366.710486978,-139880.04428714627,-1695.4653441803607,-7345366.710486978,-139880.04428714627,-1695.4653441803607,-7345366.710486978
020401020104,Lower Willowemoc Creek,[-74.86972927  41.91149244],1750427,74638,020401020202,1750427,['020401020103'],[1750461],[1750427],0204010201,02040102,True,9562.885,25293.15391463505,2530.328802640551,1229175.6374336707,4977.76900098225,1144.23088441825,0.0,0.0,0.0,-142923.0620363472,-1578.3964317776988,-7605017.525566329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142923.0620363472,-1578.3964317776988,-7605017.525566329,-142923.0620363472,-1578.3964317776988,-7605017.525566329,-142923.0620363472,-1578.3964317776988,-7605017.525566329
020401020201,Upper Beaver Kill,[-74.66558221  42.02635622],1748733,74790,020401020202,1748733,,,[1748733],0204010202,02040102,True,12943.2332,24326.306822861847,1197.1696438786853,819375.5892736344,0.0,0.0,0.0,0.0,0.0,-196614.68390113817,-2815.232648121315,-11137583.240886364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196614.68390113817,-2815.232648121315,-11137583.240886364,-196614.68390113817,-2815.232648121315,-11137583.240886364,-196614.68390113817,-2815.232648121315,-11137583.240886364
020401020202,Middle Beaver Kill,[-74.83597521  41.99380184],1750423,74746,020401020204,1750423,['020401020104' '020401020201'],[1750427 1748733],[1750423],0204010202,02040102,True,12595.3812,27220.731694609534,1841.8199867092637,1341325.792061156,0.0,0.0,0.0,0.0,0.0,-187782.42538939047,-2062.7481852907363,-10294287.360498844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-187782.42538939047,-2062.7481852907363,-10294287.360498844,-187782.42538939047,-2062.7481852907363,-10294287.360498844,-187782.42538939047,-2062.7481852907363,-10294287.360498844
020401020203,Tennanah Lake-Trout Brook,[-75.03836953  41.93423672],1752035,74600,020401020204,1752035,,,[1752035],0204010202,02040102,True,5113.4001,11140.646690333444,759.5861101913677,434247.0319894934,0.0,0.0,0.0,0.0,0.0,-76145.09301666655,-825.5679208086324,-4289511.980390506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76145.09301666655,-825.5679208086324,-4289511.980390506,-76145.09301666655,-825.5679208086324,-4289511.980390506,-76145.09301666655,-825.5679208086324,-4289511.980390506
020401020204,Lower Beaver Kill,[-74.99689159  41.97821095],1752843,74589,020401020503,1752843,['020401020202' '020401020203'],[1750423 1752035],[1752843],0204010202,02040102,True,12947.662,29845.596266420125,2135.2573601300805,1603515.3620210267,0.0,0.0,0.0,0.0,0.0,-191170.99407357987,-1878.5178598699192,-10357534.793578973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191170.99407357987,-1878.5178598699192,-10357534.793578973,-191170.99407357987,-1878.5178598699192,-10357534.793578973,-191170.99407357987,-1878.5178598699192,-10357534.793578973
020401020301,Batavia Kill,[-74.53846445  42.24438704],1748707,74916,020401020302,1748707,,,[1748707],0204010203,02040102,True,4986.6872,9501.4389676758,1006.75862755263,614009.292614296,0.0,0.0,0.0,0.0,0.0,-75621.31153632421,-539.1144044473701,-3992692.3427457036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75621.31153632421,-539.1144044473701,-3992692.3427457036,-75621.31153632421,-539.1144044473701,-3992692.3427457036,-75621.31153632421,-539.1144044473701,-3992692.3427457036
020401020302,Pleasant Valley Brook-East Branch Delaware River,[-74.58432545  42.28232367],1748541,74911,020401020306,1748541,['020401020301'],[1748707],[1748541],0204010203,02040102,True,12902.348,25652.60774498964,2524.3705156929063,2232148.7814008906,0.0,0.0,0.0,0.0,0.0,-194590.47261501037,-1475.357364307094,-9687040.300999109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194590.47261501037,-1475.357364307094,-9687040.300999109,-194590.47261501037,-1475.357364307094,-9687040.300999109,-194590.47261501037,-1475.357364307094,-9687040.300999109
020401020303,Vly Creek-Bush Kill,[-74.50728541  42.19237915],1748567,74902,020401020304,1748567,,,[1748567],0204010203,02040102,True,12219.3806,22884.610993179525,2171.930758763403,2081759.3951085536,0.0,0.0,0.0,0.0,0.0,-185700.21584882046,-1616.0772272365969,-9206504.403171444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-185700.21584882046,-1616.0772272365969,-9206504.403171444,-185700.21584882046,-1616.0772272365969,-9206504.403171444,-185700.21584882046,-1616.0772272365969,-9206504.403171444
020401020304,Dry Brook,[-74.55079355  42.09355085],1748719,74893,020401020306,1748719,['020401020303'],[1748567],[1748719],0204010203,02040102,True,9095.090400000001,15812.640770450125,1210.1804038445757,856578.7890237863,0.0,0.0,0.0,0.0,0.0,-139440.5523575499,-1609.2976201554243,-7545465.722496213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139440.5523575499,-1609.2976201554243,-7545465.722496213,-139440.5523575499,-1609.2976201554243,-7545465.722496213,-139440.5523575499,-1609.2976201554243,-7545465.722496213
020401020305,Platte Kill,[-74.69155338  42.2066441 ],1748723,74917,020401020306,1748723,,,[1748723],0204010203,02040102,True,9154.5492,17729.480942392955,1756.7501643830542,1193865.904206582,0.0,0.0,0.0,0.0,0.0,-138538.67390160705,-1081.160087616946,-7263106.646753417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138538.67390160705,-1081.160087616946,-7263106.646753417,-138538.67390160705,-1081.160087616946,-7263106.646753417,-138538.67390160705,-1081.160087616946,-7263106.646753417
020401020306,Huckleberry Brook-East Branch Delaware River,[-74.65326961  42.1466967 ],1748587,74889,020401020403,1748587,['020401020302' '020401020304' '020401020305'],[1748541 1748719 1748723],[1748587],0204010203,02040102,True,6703.1015,18149.12773772859,1409.9846743499554,1180952.6305228218,0.0,0.0,0.0,0.0,0.0,-96272.8148672714,-667.9767906500444,-5011372.535177178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-96272.8148672714,-667.9767906500444,-5011372.535177178,-96272.8148672714,-667.9767906500444,-5011372.535177178,-96272.8148672714,-667.9767906500444,-5011372.535177178
020401020401,Mill Brook - 20401020401,[-74.65238071  42.0803828 ],1748611,74887,020401020403,1748611,,,[1748611],0204010204,02040102,True,6670.3676,15459.9739041337,1099.21340390867,614470.827850552,0.0,0.0,0.0,0.0,0.0,-98403.2010278663,-968.6005520913299,-5547614.761029447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98403.2010278663,-968.6005520913299,-5547614.761029447,-98403.2010278663,-968.6005520913299,-5547614.761029447,-98403.2010278663,-968.6005520913299,-5547614.761029447
020401020402,Tremper Kill-Pepacton Reservoir,[-74.80481051  42.17847767],1748753,74924,020401020403,1748753,,,[1748753],0204010204,02040102,True,9774.9692,18950.176359026183,1826.5697261101202,1245028.8654474495,0.0,0.0,0.0,0.0,0.0,-147908.5478849738,-1203.67072588988,-7785087.68151255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-147908.5478849738,-1203.67072588988,-7785087.68151255,-147908.5478849738,-1203.67072588988,-7785087.68151255,-147908.5478849738,-1203.67072588988,-7785087.68151255
020401020403,Upper Pepacton Reservoir,[-74.76679722  42.10887863],1748759,74881,020401020405,1748759,['020401020306' '020401020401' '020401020402'],[1748587 1748611 1748753],[1748759],0204010204,02040102,True,7054.2889,13574.377295928125,1135.6536527251021,737528.8254795453,0.0,0.0,0.0,0.0,0.0,-106842.33422707189,-1051.175906274898,-5779223.260340455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106842.33422707189,-1051.175906274898,-5779223.260340455,-106842.33422707189,-1051.175906274898,-5779223.260340455,-106842.33422707189,-1051.175906274898,-5779223.260340455
020401020404,Murphy Hill Brook-Pepacton Reservoir,[-74.89627204  42.15423286],1748767,74933,020401020405,1748767,,,[1748767],0204010204,02040102,True,8336.8825,19983.418156975833,1842.612276868586,1064175.0481924182,0.0,0.0,0.0,0.0,0.0,-122327.16611802418,-741.8212981314142,-6637437.005307581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122327.16611802418,-741.8212981314142,-6637437.005307581,-122327.16611802418,-741.8212981314142,-6637437.005307581,-122327.16611802418,-741.8212981314142,-6637437.005307581
020401020405,Lower Pepacton Reservoir,[-74.8788379   42.07162316],1748773,74873,020401020502,1748773,['020401020403' '020401020404'],[1748759 1748767],[1748773],0204010204,02040102,True,9192.5581,20795.103365689167,1502.306848831467,1029148.110507491,0.0,0.0,0.0,0.0,0.0,-136121.86340131084,-1347.3861621685328,-7462937.062272509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-136121.86340131084,-1347.3861621685328,-7462937.062272509,-136121.86340131084,-1347.3861621685328,-7462937.062272509,-136121.86340131084,-1347.3861621685328,-7462937.062272509
020401020501,Wilson Hollow Brook-Downs Brook,[-74.99265226  42.12396884],1748603,74857,020401020502,1748603,,,[1748603],0204010205,02040102,True,7010.2497,15839.852438315136,1385.1150781643203,586384.9950283971,0.0,0.0,0.0,0.0,0.0,-103825.10994068487,-788.0623288356796,-5889683.677831602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-103825.10994068487,-788.0623288356796,-5889683.677831602,-103825.10994068487,-788.0623288356796,-5889683.677831602,-103825.10994068487,-788.0623288356796,-5889683.677831602
020401020502,Trout Brook-East Branch Delaware River,[-75.02212724  42.06025284],1749245,74842,020401020503,1749245,['020401020405' '020401020501'],[1748773 1748603],[1749245 1749243],0204010205,02040102,True,9719.154199999999,32303.81208720478,1821.2085744868896,962049.7271502338,0.0,0.0,0.0,0.0,0.0,-133602.15010679522,-1191.7292275131106,-8016504.922809766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-133602.15010679522,-1191.7292275131106,-8016504.922809766,-133602.15010679522,-1191.7292275131106,-8016504.922809766,-133602.15010679522,-1191.7292275131106,-8016504.922809766
020401020503,Baxter Brook-East Branch Delaware River,[-75.11164319  42.04818975],1752109,74830,020401020505,1752109,['020401020204' '020401020502'],[1752843 1749245],[1752109],0204010205,02040102,True,6929.2387,28691.738896660205,1284.843114352698,567527.6812752802,0.0,0.0,0.0,0.0,0.0,-89590.3657123398,-863.220882647302,-5833703.029784719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-89590.3657123398,-863.220882647302,-5833703.029784719,-89590.3657123398,-863.220882647302,-5833703.029784719,-89590.3657123398,-863.220882647302,-5833703.029784719
020401020504,Read Creek,[-75.18426848  42.04152554],1752015,74570,020401020505,1752015,,,[1752015],0204010205,02040102,True,4467.7393,9930.692548099876,601.28950867311,242962.18722563624,0.0,0.0,0.0,0.0,0.0,-66333.61730290012,-783.7096743268899,-3884335.3781143636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66333.61730290012,-783.7096743268899,-3884335.3781143636,-66333.61730290012,-783.7096743268899,-3884335.3781143636,-66333.61730290012,-783.7096743268899,-3884335.3781143636
020401020505,Fish Creek-East Branch Delaware River,[-75.14992749  41.96271437],1752143,74562,020401020507,1752143,['020401020503' '020401020504'],[1752109 1752015],[1752143],0204010205,02040102,True,4982.930899999999,11403.159700989287,842.4848517883527,477882.2320238693,0.0,0.0,0.0,0.0,0.0,-73655.47076201072,-702.2237272116472,-4125349.3333961302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73655.47076201072,-702.2237272116472,-4125349.3333961302,-73655.47076201072,-702.2237272116472,-4125349.3333961302,-73655.47076201072,-702.2237272116472,-4125349.3333961302
020401020506,Cadosia Creek,[-75.25357204  42.02238786],1752037,74525,020401020507,1752037,,,[1752037],0204010205,02040102,True,4673.4301,10318.469669194854,641.8315203535287,346384.50423600886,0.0,0.0,0.0,0.0,0.0,-69456.98213780514,-806.9318106464713,-3970930.222143991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69456.98213780514,-806.9318106464713,-3970930.222143991,-69456.98213780514,-806.9318106464713,-3970930.222143991,-69456.98213780514,-806.9318106464713,-3970930.222143991
020401020507,Peas Eddy Brook-East Branch Delaware River,[-75.22204531  41.96134085],1752159,74523,020401010403,1752159,['020401020505' '020401020506'],[1752143 1752037],[1752159],0204010205,02040102,True,6163.7182,14171.52733128826,1058.2575955002083,601537.7061718256,0.0,0.0,0.0,0.0,0.0,-91043.14234271174,-852.4950464997918,-5092505.1669881735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91043.14234271174,-852.4950464997918,-5092505.1669881735,-91043.14234271174,-852.4950464997918,-5092505.1669881735,-91043.14234271174,-852.4950464997918,-5092505.1669881735
020401030101,Johnson Creek,[-75.39204396  41.74448901],2739416,73080,020401030103,2739416,,,[2739416],0204010301,02040103,True,4334.4641,9983.211936729858,1291.0096654703325,448675.006379198,0.0,0.0,0.0,0.0,0.0,-64006.09025027014,-52.6742055296676,-3555502.929200802,0.0,0.0,0.0,0.0,0.0,0.0,76.92098638549965,58.40278586240003,6855.257740901272,-64006.09025027014,-52.6742055296676,-3555502.929200802,-64006.09025027014,-52.6742055296676,-3555502.929200802,-64083.01123665564,-111.07699139206764,-3562358.1869417033
020401030102,Van Auken Creek,[-75.38822379  41.60007067],2739836,72986,020401030103,2739836,,,[2739836 2739534],0204010301,02040103,True,5765.2544,18678.482188662834,2758.53156791394,849466.2596523009,5057.18308090988,932.710637548731,0.0,0.0,0.0,-84791.59350024705,38.59206636520885,-4476475.7550677,0.0,0.0,0.0,0.0,0.0,0.0,82.88088245119972,68.02702915919915,6885.3708710696965,-84791.59350024705,38.59206636520885,-4476475.7550677,-84791.59350024705,38.59206636520885,-4476475.7550677,-84874.47438269824,-29.43496279399028,-4483361.1259387685
020401030103,Belmont Lake-West Branch Lackawaxen River,[-75.3759507   41.66894527],2739774,73041,020401030203,2739774,['020401030101' '020401030102'],[2739416 2739836],[2739774],0204010301,02040103,True,13780.3685,88825.98864876897,9108.758058228406,2471025.7760496465,55876.7116604736,4770.02052526047,0.0,0.0,0.0,-202281.61330670465,66.82329796793546,-10259278.644250354,0.0,0.0,0.0,0.0,0.0,0.0,208.53276536359823,163.5172248470001,14090.473002596846,-202281.61330670465,66.82329796793546,-10259278.644250354,-202281.61330670465,66.82329796793546,-10259278.644250354,-202490.14607206822,-96.69392687906462,-10273369.11725295
020401030201,East Branch Dyberry Creek,[-75.26653714  41.72628509],2739744,73186,020401030202,2739744,,,[2739744],0204010302,02040103,True,4380.1772,9623.400823782285,860.4426957880445,251444.89319306726,0.0,0.0,0.0,0.0,0.0,-65146.22398021772,-497.4122362119556,-3794962.8041669326,0.0,0.0,0.0,0.0,0.0,0.0,9.366565359501383,6.945325374199995,767.9052632851992,-65146.22398021772,-497.4122362119556,-3794962.8041669326,-65146.22398021772,-497.4122362119556,-3794962.8041669326,-65155.590545577215,-504.3575615861555,-3795730.7094302177
020401030202,West Branch Dyberry Creek,[-75.33089015  41.72767132],2739746,73153,020401030203,2739746,['020401030201'],[2739744],[2739746],0204010302,02040103,True,7512.8173,16840.08907397879,1778.220913511291,675338.7334556027,0.0,0.0,0.0,0.0,0.0,-111403.7022370212,-550.7524494887091,-6265001.888284397,0.0,0.0,0.0,0.0,0.0,0.0,44.279823115201495,33.700143644199784,3095.0858802807898,-111403.7022370212,-550.7524494887091,-6265001.888284397,-111403.7022370212,-550.7524494887091,-6265001.888284397,-111447.98206013642,-584.4525931329089,-6268096.974164678
020401030203,Big Brook-Dyberry Creek,[-75.25812001  41.65829194],2739540,73127,020401030601,2739540,['020401030103' '020401030202'],[2739774 2739746],[2739540],0204010302,02040103,True,6226.5073,15452.165332050114,1902.2207520120924,994014.8373849128,590.177497135353,50.2202981101092,0.0,0.0,0.0,-91424.49177608524,-78.21680909801694,-4758032.606355087,0.0,0.0,0.0,0.0,0.0,0.0,83.84232527300115,62.28017567100014,6491.9880439548815,-91424.49177608524,-78.21680909801694,-4758032.606355087,-91424.49177608524,-78.21680909801694,-4758032.606355087,-91508.33410135824,-140.49698476901708,-4764524.5943990415
020401030301,Upper Middle Creek,[-75.4095647   41.51024498],2739680,72909,020401030302,2739680,,,[2739680],0204010303,02040103,True,10426.0163,25806.14439781827,3838.9753685370465,1817981.4471206516,0.0,0.0,0.0,0.0,0.0,-152165.95384318172,606.9103155370468,-7813572.410819348,0.0,0.0,0.0,0.0,0.0,0.0,133.4382330258986,132.9559023718001,12107.708327644767,-152165.95384318172,606.9103155370468,-7813572.410819348,-152165.95384318172,606.9103155370468,-7813572.410819348,-152299.39207620762,473.9544131652467,-7825680.119146992
020401030302,Lower Middle Creek,[-75.29489411  41.51510832],2743080,72880,020401030601,2743080,['020401030301'],[2739680],[2743080],0204010303,02040103,True,10860.1423,26483.530972962817,3300.4840144574746,1737171.352063539,5.52676492903517,22.5173937934356,0.0,0.0,0.0,-158904.62485296623,-88.67749233596112,-8295428.104676461,0.0,0.0,0.0,0.0,0.0,0.0,65.01825792949795,60.07311941800018,5508.41620267962,-158904.62485296623,-88.67749233596112,-8295428.104676461,-158904.62485296623,-88.67749233596112,-8295428.104676461,-158969.6431108957,-148.7506117539613,-8300936.52087914
020401030401,Jones Creek,[-75.43747735  41.44041283],2743108,72664,020401030402,2743108,,,[2743108 2742668],0204010304,02040103,True,4116.9506,9610.316923336091,1151.2096454433986,588740.0372680045,0.0,0.0,0.0,0.0,0.0,-60666.02981866391,-125.04504055660126,-3214498.9270119956,0.0,0.0,0.0,0.0,0.0,0.0,14.975738966799852,14.815830570999994,1863.7073861976087,-60666.02981866391,-125.04504055660126,-3214498.9270119956,-60666.02981866391,-125.04504055660126,-3214498.9270119956,-60681.00555763071,-139.86087112760126,-3216362.634398193
