"gid","huc12","area_sqkm","tss_hay_pas_kg","tss_crop_kg","tss_wooded_kg","tss_wetland_kg","tss_open_land_kg","tss_barren_kg","tss_dev_ld_kg","tss_dev_md_kg","tss_dev_hd_kg","tss_dev_os_kg","tss_farm_animal_kg","tss_streambank_eros_kg","tss_subsurface_kg","tss_pt_source_kg","tss_septic_kg","tn_hay_pas_kg","tn_crop_kg","tn_wooded_kg","tn_wetland_kg","tn_open_land_kg","tn_barren_kg","tn_dev_ld_kg","tn_dev_md_kg","tn_dev_hd_kg","tn_dev_os_kg","tn_farm_animal_kg","tn_streambank_eros_kg","tn_subsurface_kg","tn_pt_source_kg","tn_septic_kg","tp_hay_pas_kg","tp_crop_kg","tp_wooded_kg","tp_wetland_kg","tp_open_land_kg","tp_barren_kg","tp_dev_ld_kg","tp_dev_md_kg","tp_dev_hd_kg","tp_dev_os_kg","tp_farm_animal_kg","tp_streambank_eros_kg","tp_subsurface_kg","tp_pt_source_kg","tp_septic_kg","tss_hay_pas_lb_acre","tss_crop_lb_acre","tss_wooded_lb_acre","tss_wetland_lb_acre","tss_open_land_lb_acre","tss_barren_lb_acre","tss_dev_ld_lb_acre","tss_dev_md_lb_acre","tss_dev_hd_lb_acre","tss_dev_os_lb_acre","tn_hay_pas_lb_acre","tn_crop_lb_acre","tn_wooded_lb_acre","tn_wetland_lb_acre","tn_open_land_lb_acre","tn_barren_lb_acre","tn_dev_ld_lb_acre","tn_dev_md_lb_acre","tn_dev_hd_lb_acre","tn_dev_os_lb_acre","tp_hay_pas_lb_acre","tp_crop_lb_acre","tp_wooded_lb_acre","tp_wetland_lb_acre","tp_open_land_lb_acre","tp_barren_lb_acre","tp_dev_ld_lb_acre","tp_dev_md_lb_acre","tp_dev_hd_lb_acre","tp_dev_os_lb_acre"
398,"020402070101",92.52,105900.00,2574179.30,486.20,1746.30,363.10,0.00,6875.40,17321.00,6433.30,13314.40,0.00,3205137.00,0.00,0.00,0.00,449.80,14713.80,13.00,465.40,9.00,0.00,172.60,365.20,135.70,334.30,8850.10,1672.00,80460.00,184.00,880.70,133.30,2622.70,1.00,25.50,0.40,0.00,18.50,37.40,13.90,35.80,2810.60,528.00,836.70,18.00,0.00,112.929982002998,479.465117979065,1.42765059419229,1.17643517542003,23.5257908633328,0,11.5129250386913,60.8450659464199,67.2720838177491,11.3225492278233,0.479659168129824,2.74058370872626,0.0381724757805424,0.313527418336186,0.583123430928105,0,0.289020400511697,1.28287154804183,1.41899519283549,0.284288304907567,0.142148881973556,0.488502554940013,0.00293634429081095,0.0171786617266282,0.025916596930138,0,0.0309784322680556,0.131378411546452,0.145350281358978,0.0304442755479836
77,"020401030503",105.33,44460.20,21612.70,7692.90,550.90,4202.50,0.00,1110.90,1446.10,316.10,7073.00,0.00,1250162.00,0.00,0.00,0.00,314.70,276.90,1271.20,235.20,89.30,0.00,24.80,28.30,6.20,157.60,1175.90,1027.00,24067.90,75.00,64.50,137.80,62.70,76.20,13.00,7.30,0.00,2.70,2.90,0.60,17.10,259.30,430.00,636.80,10.40,0.00,159.053891802146,306.507611138108,0.794106964380743,0.698264399395343,43.2155557200012,0,13.1413614917739,73.1394463719757,72.872799552985,11.0002109284949,1.12582174057101,3.92694839257206,0.131220836501293,0.298115423375902,0.918298423746842,0,0.293370928972898,1.43133001336485,1.42933045627494,0.245105788538214,0.492971833017747,0.889200665273629,0.00786581792117571,0.0164774681287701,0.0750680682346243,0,0.0319395769446301,0.146673393595692,0.138322302220155,0.0265946001523062
328,"020402031008",85.61,32.80,0.00,414.80,0.80,52.60,0.00,15489.10,162537.10,174751.50,15429.80,0.00,7758720.00,0.00,0.00,0.00,10.40,13.90,27.70,48.20,18.40,0.90,416.40,4186.90,4501.50,414.80,118.90,2049.00,287252.50,9391.90,9245.30,3.10,1.40,1.70,2.50,0.40,0.00,44.20,432.80,465.40,44.00,30.50,1362.00,2198.90,40582.40,0.00,1.86867600623857,0,1.17183048889502,0.00511313904617809,2.30720784042439,0,13.4724024987106,51.7852495303328,55.4824585106221,12.8319735358294,0.592507026368327,2.99547971148502,0.0782538682314176,0.30806662753223,0.807084111479253,0.594785899546667,0.36218427154987,1.33397028283728,1.42919681367866,0.344962515564817,0.176612671321328,0.301702992523671,0.00480258397088123,0.0159785595193065,0.0175453067712881,0,0.0384451123979449,0.13789255497193,0.147761456644684,0.0365919736857569
42,"020401020104",95.65,40039.40,18123.30,16328.00,71.20,5402.10,0.00,971.60,1301.10,304.40,3427.90,0.00,662204.00,0.00,0.00,0.00,387.30,167.20,1328.80,49.40,110.20,0.00,23.10,25.70,6.00,81.30,678.40,583.00,10684.90,4978.70,61.20,123.90,29.00,81.90,2.70,6.80,0.00,2.50,2.60,0.60,8.80,156.10,152.00,433.70,1149.00,0.00,76.8172071037636,420.744859221472,1.75333711884505,0.406340011972008,38.1421285368121,0,10.4350664499737,82.1524345966208,104.053349322992,10.7467140262282,0.743050702839894,3.8816628573069,0.142689512709536,0.281926918418781,0.778079370014751,0,0.248095960265944,1.62271736925152,2.05098586050575,0.254881370615349,0.237707157453816,0.673254921422847,0.00879460497509857,0.015408961128152,0.0480121571333966,0,0.026850212149994,0.164165959535173,0.205098586050575,0.0275886354417598
60,"020401020503",69.14,19123.90,24774.90,25041.10,85.60,3270.70,0.00,173.40,168.80,16.90,1552.60,0.00,463933.00,0.00,0.00,0.00,121.70,208.90,665.40,20.40,25.70,0.00,3.80,3.10,0.30,34.20,1376.60,472.00,18218.40,0.00,6.40,39.20,42.80,57.80,1.20,3.90,0.00,0.40,0.30,0.00,3.70,291.80,130.00,447.90,0.00,0.00,79.1884298547793,320.203415529742,3.52892095141853,1.03863062017941,166.270618944212,0,16.6886529096104,83.6665498695644,0,9.69822083213773,0.50393653560867,2.69992990906777,0.0937715995333229,0.247524119762383,1.30649552293584,0,0.365725957650054,1.53653024049556,0,0.213628205886326,0.162319738667706,0.553168980890859,0.00814547408029165,0.0145602423389637,0.198261966515556,0,0.0384974692263215,0.148696474886667,0,0.0231118234438423
8,"020401010202",77.97,111384.90,90041.90,14418.90,92.80,4585.00,0.00,314.20,317.50,60.50,2283.30,0.00,409871.00,0.00,0.00,0.00,1725.80,1074.20,623.20,24.60,86.10,0.00,7.00,6.10,1.20,50.90,1552.70,401.00,21588.10,0.00,14.50,641.40,195.90,45.60,1.40,6.40,0.00,0.80,0.60,0.10,5.50,329.10,112.00,485.20,0.00,0.00,63.9653264805309,299.026535390235,2.3129546821832,0.957269016266574,51.7671478629739,0,12.7130428324873,74.9383028198677,119.948489741911,9.98437468339144,0.991080123428762,3.56738700889464,0.0999683303120604,0.2537588125017,0.972115906434472,0,0.283231380736508,1.43975951874392,2.37914359818667,0.222574638192364,0.36833862044687,0.650578211731949,0.00731475587649223,0.0144415584350561,0.0722594866571501,0,0.0323693006556009,0.141615690368254,0.198261966515556,0.0240503047162672
475,"020403020304",41.63,753.20,24203.30,546.30,412.20,21.00,3.70,1370.10,2263.70,455.50,2807.40,0.00,231264.00,0.00,0.00,0.00,7.40,192.20,22.20,904.00,1.50,3.00,34.30,44.00,8.80,70.20,107.90,101.00,1809.60,0.00,113.10,2.10,31.60,1.50,47.80,0.00,0.10,3.70,4.50,0.90,7.50,28.20,39.00,73.60,0.00,0.00,29.6291494403802,244.576649040058,1.05937512037801,0.129650002534683,9.91309832577778,0.342789381358671,10.2119819670287,65.4235588340034,94.0711726539954,11.2946559414726,0.2910989190903,1.94219928462231,0.043049840147157,0.284336735301682,0.70807845184127,0.27793733623676,0.255653588401637,1.27165109718432,1.81740135972593,0.282426746132143,0.0826091527148148,0.319321006212617,0.00290877298291601,0.0150346194108633,0,0.00926457787455867,0.0275777923348705,0.130055225848396,0.185870593608333,0.0301737976636905
471,"020403020205",83.97,96.90,6546.00,1339.30,794.90,243.70,5.40,3760.20,5469.30,1145.90,9377.70,0.00,1338605.00,0.00,0.00,0.00,9.70,194.90,59.00,1563.90,3.50,1.50,92.10,106.70,22.30,229.80,194.70,971.00,5713.20,0.00,272.30,2.80,24.40,3.90,82.80,0.20,0.10,9.90,10.90,2.30,24.70,53.20,255.00,196.80,0.00,0.00,6.11833903036858,57.4766533574325,0.773019655762106,0.1441255781388,18.4413897861988,0.473723282824779,10.7576428065194,67.5189398171562,77.8042422706079,10.5363325591801,0.612465310573531,1.7113045736883,0.0340537293287272,0.283555153668725,0.264853772062765,0.131589800784661,0.263491011776085,1.31721991452116,1.51412392236195,0.258192224330016,0.176794110268648,0.21424233759874,0.00225100922681417,0.0150127033210374,0.0151345012607294,0.00877265338564405,0.0283231380736508,0.134561359590259,0.156165247597869,0.0277517316838616
477,"020403020402",75.07,50.50,6426.90,1857.10,222.30,304.30,15.10,18245.70,45620.10,15083.90,20651.80,0.00,2367788.00,0.00,0.00,0.00,1.10,145.00,70.10,486.20,10.60,3.60,485.50,945.00,312.40,549.50,178.70,1326.00,13142.20,0.00,2344.40,0.40,22.40,5.20,25.80,0.50,0.10,51.60,96.70,32.00,58.40,48.80,560.00,297.60,0.00,0.00,12.8361914218405,75.5759094068104,0.889654226105539,0.130125878820218,13.5271561458932,0.552353449148503,10.9208681392733,62.5413548515855,69.4510839926611,11.9609326948059,0.279600209188604,1.70509994927376,0.0335818002530818,0.284602799291004,0.471205570642352,0.131686915028782,0.290593481292423,1.29551623812197,1.43838918577472,0.318254704955299,0.101672803341311,0.263408543887808,0.00249108931977212,0.0151023287159768,0.0222266778604883,0.00365796986191062,0.030884909649205,0.132567640451212,0.147338200847603,0.0338236119552128
468,"020403020202",115.79,379.80,36795.80,2242.90,229.70,279.10,3.70,8152.50,28936.60,8707.70,16784.50,0.00,2414495.00,0.00,0.00,0.00,13.70,920.20,158.10,1250.60,16.30,7.00,203.80,591.20,177.90,419.70,275.70,1592.00,17782.50,0.00,1478.00,4.10,130.90,10.00,66.00,0.60,0.20,21.80,60.50,18.20,44.90,75.30,531.00,487.30,0.00,0.00,7.29650144211318,69.3856540566205,0.464817665988355,0.0521574704040854,8.64608044601431,0.148495804880072,10.8333155631238,58.1966648435182,71.2213583262171,11.0196965924245,0.263196602835573,1.73521648837373,0.0327645784443171,0.283970972953196,0.504948445969306,0.280938009232569,0.270816278658648,1.18900866914178,1.4550661651451,0.275549862065629,0.0787668665420327,0.246837468298328,0.0020723958535305,0.0149864738644738,0.0185870593608333,0.00802680026378767,0.0289685715150074,0.121676293103988,0.14886005736729,0.0294786485745693
363,"020402050801",34.18,70999.50,791219.80,669.00,667.90,0.00,0.00,1272.40,3319.80,334.90,7586.70,0.00,988959.00,0.00,0.00,0.00,270.70,4178.20,16.60,297.40,0.00,0.30,28.60,60.70,6.10,170.70,323.90,338.00,15729.70,0.00,159.30,102.50,886.50,1.30,16.10,0.00,0.00,3.10,6.20,0.60,18.50,76.20,177.00,204.40,0.00,0.00,246.869528088762,775.656613400141,4.25665133500984,0.702414425184275,0,0,12.4025824087705,71.078841947985,107.093439654935,9.99305116505159,0.941240167235372,4.09601537032879,0.105620944934474,0.312768453435849,0,0.594785899546667,0.278775429810466,1.29962217791514,1.95064192862079,0.224842663328497,0.356398659555322,0.869062664735166,0.0082715197840251,0.016931984197435,0,0,0.0302169172172184,0.132745593131365,0.191866419208602,0.0243678340455606
391,"020402060602",100.02,3766.10,145227.80,417.40,4173.00,70.80,0.60,989.70,1557.60,4873.70,2477.50,0.00,1797786.00,0.00,0.00,0.00,58.90,1819.60,6.50,1764.90,2.70,0.80,24.20,49.00,153.50,60.50,2821.90,1533.00,73297.00,232.30,100.30,12.00,168.70,0.40,94.00,0.10,0.00,2.60,5.10,16.00,6.50,675.40,195.00,797.40,87.10,0.00,20.0180802170036,189.72818411128,0.444295848940153,0.740103755563579,7.1617077700517,0.371741187216667,11.3948820128017,53.2435929387292,47.0891494252857,10.8479245150682,0.313073185730998,2.37715784311877,0.00691883808843075,0.313014406468766,0.273115974281633,0.495654916288889,0.278625992431849,1.67497178607969,1.4830999931841,0.264903908440616,0.0637840106752458,0.220392684180115,0.000425774651595738,0.0166714001972146,0.0101154064548753,0,0.0299350239802813,0.174333798142988,0.154590227302577,0.0284607504936199
331,"020402050102",46.50,52370.70,712592.90,3840.60,295.80,1288.70,12.50,6778.80,15008.30,3930.30,13734.50,0.00,1961495.00,0.00,0.00,0.00,292.00,2846.40,68.20,52.20,12.60,3.10,169.40,300.80,78.80,343.10,5353.20,1239.00,48211.80,802.20,745.40,116.00,906.80,7.20,3.00,1.60,0.10,18.10,30.70,8.10,36.80,1224.80,527.00,490.80,617.20,0.00,79.8947212203463,1186.42987637742,2.32544865807367,1.79016757311665,74.2733128629641,1.29076801116898,11.3722983467224,61.8108656430289,72.6892730406799,11.3110782549967,0.445463944464006,4.73910699941113,0.0412944848410728,0.315911924667643,0.726192086655814,0.320110466769907,0.284190024773524,1.2388284073095,1.45737341058076,0.282560773911635,0.176965128622687,1.50977453171234,0.00435953505653555,0.0181558577395197,0.09221486814677,0.0103261440893519,0.0303650498724958,0.126436276942824,0.149806150072388,0.0303067224714316
